SHG Code,SHG Name,State,District,Block,Primary Livelihoods,Secondary Livelihoods,Active Members,Savings Amount,SHG Category,cluster_label
40008366438,Udyog Pakur Sangathan,JHARKHAND,Pakur,Pakur East,agriculture,-,10,43,GEN,1
40008366439,Sangam Pakur Sangathan,JHARKHAND,Pakur,Pakur North,livestock,manufacturing,12,10,GEN,0
40008366440,Shakti Dumka SHG,JHARKHAND,Dumka,Dumka South,manufacturing,agriculture,11,79,OBC,2
40008366441,Prerna Garhwa SHG,JHARKHAND,Garhwa,Garhwa North,manufacturing,-,10,79,GEN,2
40008366442,Sahayog Khunti Samiti,JHARKHAND,Khunti,Khunti South,agriculture,livestock,10,22,OBC,1
40008366443,Jyoti Palamu Group,JHARKHAND,Palamu,Palamu West,agriculture,livestock,9,30,ST,1
40008366444,Mahila Khunti Mandal,JHARKHAND,Khunti,Khunti Rural,manufacturing,-,8,15,GEN,2
40008366445,Vikas Godda Mandal,JHARKHAND,Godda,Godda Rural,livestock,manufacturing,11,24,GEN,0
40008366446,Vikas Simdega Mandal,JHARKHAND,Simdega,Simdega East,agriculture,manufacturing,11,111,GEN,1
40008366447,Grameen Dhanbad SHG,JHARKHAND,Dhanbad,Dhanbad Rural,livestock,-,10,53,OBC,0
40008366448,Sangam Simdega Samiti,JHARKHAND,Simdega,Simdega East,agriculture,-,11,35,GEN,1
40008366449,Jyoti Ranchi Sangathan,JHARKHAND,Ranchi,Ranchi East,manufacturing,-,9,2,OBC,2
40008366450,Pragati Lohardaga Sangathan,JHARKHAND,Lohardaga,Lohardaga West,manufacturing,horticulture,13,1,OTH,2
40008366451,Jyoti Godda Sangathan,JHARKHAND,Godda,Godda South,agriculture,-,12,84,OBC,1
40008366452,Janani Ranchi Mandal,JHARKHAND,Ranchi,Ranchi South,manufacturing,-,10,16,ST,2
40008366453,Pragati Dhanbad Samiti,JHARKHAND,Dhanbad,Dhanbad South,-,-,12,17,OTH,4
40008366454,Sangam Dhanbad SHG,JHARKHAND,Dhanbad,Dhanbad West,livestock,-,11,5,OTH,0
40008366455,Sangam Deoghar Samiti,JHARKHAND,Deoghar,Deoghar Central,manufacturing,-,10,1,GEN,2
40008366456,Asha Pakur Samiti,JHARKHAND,Pakur,Pakur North,agriculture,livestock,11,69,OBC,1
40008366457,Mahila Lohardaga Mandal,JHARKHAND,Lohardaga,Lohardaga North,-,agriculture,10,74,GEN,4
40008366458,Pragati Simdega Sangathan,JHARKHAND,Simdega,Simdega East,-,manufacturing,9,122,OTH,4
40008366459,Swayam Palamu Group,JHARKHAND,Palamu,Palamu East,agriculture,manufacturing,11,1,OTH,1
40008366460,Samridhi Jamshedpur Samiti,JHARKHAND,Jamshedpur,Jamshedpur North,agriculture,-,10,39,SC,1
40008366461,Vikas Lohardaga SHG,JHARKHAND,Lohardaga,Lohardaga Rural,agriculture,-,10,48,ST,1
40008366462,Jyoti Khunti Samiti,JHARKHAND,Khunti,Khunti South,agriculture,agriculture,12,59,GEN,1
40008366463,Grameen Khunti Sangathan,JHARKHAND,Khunti,Khunti North,agriculture,-,6,40,OTH,1
40008366464,Jyoti Dhanbad Samiti,JHARKHAND,Dhanbad,Dhanbad West,livestock,-,11,17,ST,0
40008366465,Mahila Simdega Samiti,JHARKHAND,Simdega,Simdega Rural,livestock,agriculture,11,35,OTH,0
40008366466,Pragati Bokaro Mandal,JHARKHAND,Bokaro,Bokaro East,agriculture,-,12,1,OTH,1
40008366467,Udyog Bokaro Mandal,JHARKHAND,Bokaro,Bokaro East,-,horticulture,10,6,OTH,4
40008366468,Pragati Dhanbad Samiti,JHARKHAND,Dhanbad,Dhanbad South,agriculture,-,12,51,OBC,1
40008366469,Sahayog Simdega Group,JHARKHAND,Simdega,Simdega North,manufacturing,manufacturing,11,7,GEN,2
40008366470,Udyog Giridih Group,JHARKHAND,Giridih,Giridih Central,-,livestock,12,1,OBC,4
40008366471,Navjyoti Dumka Mandal,JHARKHAND,Dumka,Dumka East,agriculture,horticulture,10,35,OTH,1
40008366472,Pragati Jamshedpur Sangathan,JHARKHAND,Jamshedpur,Jamshedpur Central,agriculture,-,8,48,OBC,1
40008366473,Prerna Lohardaga Sangathan,JHARKHAND,Lohardaga,Lohardaga North,agriculture,livestock,11,44,SC,1
40008366474,Sahayog Simdega Samiti,JHARKHAND,Simdega,Simdega East,-,livestock,13,16,OBC,4
40008366475,Grameen Dhanbad Samiti,JHARKHAND,Dhanbad,Dhanbad South,agriculture,-,10,13,OTH,1
40008366476,Prerna Khunti Sangathan,JHARKHAND,Khunti,Khunti Rural,manufacturing,trading,9,22,OTH,2
40008366477,Swayam Jamshedpur Sangathan,JHARKHAND,Jamshedpur,Jamshedpur Rural,custom_hiring,livestock,10,49,GEN,8
40008366478,Vikas Giridih Sangathan,JHARKHAND,Giridih,Giridih Rural,manufacturing,-,11,1,GEN,2
40008366479,Prerna Godda Mandal,JHARKHAND,Godda,Godda South,agriculture,-,14,34,GEN,1
40008366480,Udyog Hazaribagh Mandal,JHARKHAND,Hazaribagh,Hazaribagh West,manufacturing,manufacturing,8,1,OTH,2
40008366481,Prerna Palamu Mandal,JHARKHAND,Palamu,Palamu East,-,agriculture,12,52,GEN,4
40008366482,Asha Dumka Mandal,JHARKHAND,Dumka,Dumka Central,agriculture,horticulture,12,54,OBC,1
40008366483,Sahayog Palamu Samiti,JHARKHAND,Palamu,Palamu West,manufacturing,livestock,10,69,OBC,2
40008366484,Grameen Bokaro Group,JHARKHAND,Bokaro,Bokaro Rural,manufacturing,-,12,23,GEN,2
40008366485,Vikas Bokaro SHG,JHARKHAND,Bokaro,Bokaro South,agriculture,agriculture,12,53,OTH,1
40008366486,Jyoti Garhwa SHG,JHARKHAND,Garhwa,Garhwa West,agriculture,-,12,69,GEN,1
40008366487,Samridhi Godda Group,JHARKHAND,Godda,Godda Central,agriculture,-,12,100,GEN,1
40008366488,Asha Giridih Sangathan,JHARKHAND,Giridih,Giridih Rural,agriculture,-,12,121,GEN,1
40008366489,Janani Giridih Mandal,JHARKHAND,Giridih,Giridih Central,trading,-,10,8,ST,5
40008366490,Jyoti Simdega Group,JHARKHAND,Simdega,Simdega West,manufacturing,manufacturing,12,27,GEN,2
40008366491,Shakti Garhwa Group,JHARKHAND,Garhwa,Garhwa East,agriculture,-,10,1,SC,1
40008366492,Pragati Lohardaga Samiti,JHARKHAND,Lohardaga,Lohardaga North,livestock,horticulture,11,1,OBC,0
40008366493,Swayam Garhwa SHG,JHARKHAND,Garhwa,Garhwa Rural,agriculture,-,11,78,OTH,1
40008366494,Janani Lohardaga SHG,JHARKHAND,Lohardaga,Lohardaga Rural,agriculture,livestock,11,1,OTH,1
40008366495,Grameen Dhanbad Samiti,JHARKHAND,Dhanbad,Dhanbad Central,agriculture,-,9,50,GEN,1
40008366496,Mahila Simdega SHG,JHARKHAND,Simdega,Simdega West,manufacturing,manufacturing,10,22,GEN,2
40008366497,Prerna Godda Mandal,JHARKHAND,Godda,Godda Rural,agriculture,-,11,18,OTH,1
40008366498,Sahayog Godda Mandal,JHARKHAND,Godda,Godda West,-,-,11,41,GEN,4
40008366499,Navjyoti Lohardaga Sangathan,JHARKHAND,Lohardaga,Lohardaga East,agriculture,-,10,64,SC,1
40008366500,Prerna Godda Group,JHARKHAND,Godda,Godda North,manufacturing,-,10,6,GEN,2
40008366501,Jyoti Khunti Sangathan,JHARKHAND,Khunti,Khunti East,livestock,agriculture,11,1,SC,0
40008366502,Navjyoti Lohardaga Group,JHARKHAND,Lohardaga,Lohardaga North,livestock,livestock,9,6,ST,0
40008366503,Samridhi Lohardaga Mandal,JHARKHAND,Lohardaga,Lohardaga West,agriculture,-,11,68,ST,1
40008366504,Pragati Hazaribagh Mandal,JHARKHAND,Hazaribagh,Hazaribagh South,-,-,12,1,OTH,4
40008366505,Asha Lohardaga Samiti,JHARKHAND,Lohardaga,Lohardaga West,livestock,-,11,19,ST,0
40008366506,Mahila Dumka Samiti,JHARKHAND,Dumka,Dumka Rural,-,livestock,10,27,ST,4
40008366507,Jyoti Dumka SHG,JHARKHAND,Dumka,Dumka Central,-,manufacturing,11,84,OTH,4
40008366508,Grameen Pakur Group,JHARKHAND,Pakur,Pakur Rural,agriculture,livestock,8,20,GEN,1
40008366509,Swayam Ranchi Samiti,JHARKHAND,Ranchi,Ranchi North,-,livestock,12,52,OTH,4
40008366510,Grameen Giridih Samiti,JHARKHAND,Giridih,Giridih North,agriculture,-,8,19,ST,1
40008366511,Asha Palamu Group,JHARKHAND,Palamu,Palamu East,agriculture,-,9,65,GEN,1
40008366512,Vikas Bokaro SHG,JHARKHAND,Bokaro,Bokaro South,manufacturing,manufacturing,9,39,OTH,2
40008366513,Grameen Lohardaga Mandal,JHARKHAND,Lohardaga,Lohardaga North,manufacturing,-,12,11,GEN,2
40008366514,Grameen Khunti Mandal,JHARKHAND,Khunti,Khunti East,agriculture,livestock,8,109,OBC,1
40008366515,Shakti Khunti Sangathan,JHARKHAND,Khunti,Khunti South,-,livestock,11,1,OTH,4
40008366516,Janani Giridih Sangathan,JHARKHAND,Giridih,Giridih West,agriculture,livestock,11,55,OTH,1
40008366517,Udyog Deoghar Samiti,JHARKHAND,Deoghar,Deoghar West,agriculture,-,11,23,ST,1
40008366518,Samridhi Khunti Group,JHARKHAND,Khunti,Khunti North,agriculture,agriculture,10,42,OBC,1
40008366519,Sangam Khunti Samiti,JHARKHAND,Khunti,Khunti West,agriculture,-,10,34,SC,1
40008366520,Asha Godda Sangathan,JHARKHAND,Godda,Godda East,agriculture,livestock,10,82,OBC,1
40008366521,Sangam Simdega Sangathan,JHARKHAND,Simdega,Simdega Central,manufacturing,livestock,9,1,ST,2
40008366522,Sangam Dhanbad SHG,JHARKHAND,Dhanbad,Dhanbad North,live_aggregation,livestock,11,47,OTH,7
40008366523,Swayam Pakur Samiti,JHARKHAND,Pakur,Pakur Central,agriculture,livestock,13,46,ST,1
40008366524,Samridhi Garhwa Mandal,JHARKHAND,Garhwa,Garhwa Central,-,livestock,11,55,OBC,4
40008366525,Jyoti Khunti SHG,JHARKHAND,Khunti,Khunti East,agriculture,agriculture,11,13,OTH,1
40008366526,Grameen Garhwa Samiti,JHARKHAND,Garhwa,Garhwa West,agriculture,-,10,11,GEN,1
40008366527,Navjyoti Bokaro SHG,JHARKHAND,Bokaro,Bokaro Central,agriculture,manufacturing,11,72,GEN,1
40008366528,Prerna Khunti SHG,JHARKHAND,Khunti,Khunti West,-,livestock,9,46,GEN,4
40008366529,Prerna Simdega Group,JHARKHAND,Simdega,Simdega West,agriculture,-,10,2,OTH,1
40008366530,Udyog Dumka SHG,JHARKHAND,Dumka,Dumka Rural,agriculture,livestock,10,21,GEN,1
40008366531,Janani Giridih Sangathan,JHARKHAND,Giridih,Giridih Central,livestock,livestock,9,40,OBC,0
40008366532,Udyog Dumka SHG,JHARKHAND,Dumka,Dumka West,agriculture,-,11,7,OBC,1
40008366533,Janani Lohardaga Mandal,JHARKHAND,Lohardaga,Lohardaga West,agriculture,agriculture,10,1,GEN,1
40008366534,Shakti Palamu Samiti,JHARKHAND,Palamu,Palamu West,manufacturing,agriculture,11,34,OBC,2
40008366535,Sangam Dhanbad Sangathan,JHARKHAND,Dhanbad,Dhanbad North,agriculture,-,13,63,OBC,1
40008366536,Navjyoti Hazaribagh Samiti,JHARKHAND,Hazaribagh,Hazaribagh West,agriculture,livestock,13,34,GEN,1
40008366537,Janani Khunti Sangathan,JHARKHAND,Khunti,Khunti South,agriculture,-,9,1,GEN,1
40008366538,Navjyoti Deoghar Samiti,JHARKHAND,Deoghar,Deoghar Rural,agriculture,agriculture,10,31,GEN,1
40008366539,Prerna Palamu Mandal,JHARKHAND,Palamu,Palamu North,agriculture,livestock,11,45,OBC,1
40008366540,Jyoti Bokaro SHG,JHARKHAND,Bokaro,Bokaro East,agriculture,-,9,31,GEN,1
40008366541,Shakti Hazaribagh Mandal,JHARKHAND,Hazaribagh,Hazaribagh East,manufacturing,-,11,46,OTH,2
40008366542,Grameen Dhanbad Mandal,JHARKHAND,Dhanbad,Dhanbad South,livestock,-,11,25,OTH,0
40008366543,Pragati Bokaro Mandal,JHARKHAND,Bokaro,Bokaro North,agriculture,livestock,11,1,OBC,1
40008366544,Udyog Dhanbad SHG,JHARKHAND,Dhanbad,Dhanbad West,-,livestock,10,54,SC,4
40008366545,Jyoti Palamu Mandal,JHARKHAND,Palamu,Palamu East,-,livestock,11,59,GEN,4
40008366546,Navjyoti Dumka Group,JHARKHAND,Dumka,Dumka Central,agriculture,livestock,11,54,OBC,1
40008366547,Jyoti Dhanbad SHG,JHARKHAND,Dhanbad,Dhanbad North,agriculture,-,11,36,OBC,1
40008366548,Samridhi Jamshedpur Mandal,JHARKHAND,Jamshedpur,Jamshedpur North,agriculture,-,13,14,GEN,1
40008366549,Samridhi Dhanbad Group,JHARKHAND,Dhanbad,Dhanbad South,manufacturing,livestock,12,1,SC,2
40008366550,Prerna Garhwa Samiti,JHARKHAND,Garhwa,Garhwa Central,agriculture,-,9,65,GEN,1
40008366551,Udyog Khunti Sangathan,JHARKHAND,Khunti,Khunti Central,-,agriculture,13,7,OTH,4
40008366552,Grameen Lohardaga SHG,JHARKHAND,Lohardaga,Lohardaga South,agriculture,-,13,51,GEN,1
40008366553,Janani Palamu Mandal,JHARKHAND,Palamu,Palamu Central,agriculture,-,11,3,OTH,1
40008366554,Grameen Dumka Group,JHARKHAND,Dumka,Dumka North,agriculture,manufacturing,9,8,OBC,1
40008366555,Prerna Giridih Samiti,JHARKHAND,Giridih,Giridih South,agriculture,manufacturing,10,67,GEN,1
40008366556,Sangam Hazaribagh SHG,JHARKHAND,Hazaribagh,Hazaribagh South,agriculture,-,12,63,GEN,1
40008366557,Janani Godda Samiti,JHARKHAND,Godda,Godda West,agriculture,-,11,1,OTH,1
40008366558,Mahila Giridih Group,JHARKHAND,Giridih,Giridih West,manufacturing,-,10,47,OTH,2
40008366559,Sahayog Garhwa SHG,JHARKHAND,Garhwa,Garhwa Rural,-,-,11,88,OTH,4
40008366560,Udyog Dumka Mandal,JHARKHAND,Dumka,Dumka Rural,agriculture,agriculture,11,10,OBC,1
40008366561,Udyog Garhwa Samiti,JHARKHAND,Garhwa,Garhwa Rural,-,agriculture,11,27,ST,4
40008366562,Samridhi Giridih Mandal,JHARKHAND,Giridih,Giridih North,agriculture,livestock,10,75,OTH,1
40008366563,Asha Lohardaga Mandal,JHARKHAND,Lohardaga,Lohardaga North,manufacturing,-,10,13,GEN,2
40008366564,Jyoti Lohardaga Sangathan,JHARKHAND,Lohardaga,Lohardaga Central,agriculture,-,9,98,GEN,1
40008366565,Sahayog Deoghar SHG,JHARKHAND,Deoghar,Deoghar West,agriculture,-,9,33,OBC,1
40008366566,Pragati Dhanbad Sangathan,JHARKHAND,Dhanbad,Dhanbad West,manufacturing,livestock,13,41,OTH,2
40008366567,Udyog Deoghar SHG,JHARKHAND,Deoghar,Deoghar South,livestock,livestock,9,65,OBC,0
40008366568,Sangam Pakur Sangathan,JHARKHAND,Pakur,Pakur North,agriculture,-,11,11,GEN,1
40008366569,Vikas Jamshedpur Sangathan,JHARKHAND,Jamshedpur,Jamshedpur Central,agriculture,-,9,47,GEN,1
40008366570,Udyog Khunti Mandal,JHARKHAND,Khunti,Khunti South,agriculture,-,8,71,GEN,1
40008366571,Udyog Dhanbad Mandal,JHARKHAND,Dhanbad,Dhanbad North,manufacturing,-,10,1,OTH,2
40008366572,Samridhi Ranchi Samiti,JHARKHAND,Ranchi,Ranchi North,-,-,10,49,OTH,4
40008366573,Prerna Ranchi Sangathan,JHARKHAND,Ranchi,Ranchi West,-,livestock,13,1,OBC,4
40008366574,Grameen Giridih SHG,JHARKHAND,Giridih,Giridih North,-,-,10,26,ST,4
40008366575,Navjyoti Giridih Samiti,JHARKHAND,Giridih,Giridih Rural,manufacturing,livestock,9,4,OTH,2
40008366576,Sahayog Garhwa Samiti,JHARKHAND,Garhwa,Garhwa East,livestock,-,10,17,ST,0
40008366577,Asha Palamu SHG,JHARKHAND,Palamu,Palamu East,-,-,8,1,OTH,4
40008366578,Sahayog Deoghar Sangathan,JHARKHAND,Deoghar,Deoghar North,-,-,12,6,GEN,4
40008366579,Prerna Dhanbad Group,JHARKHAND,Dhanbad,Dhanbad Central,-,-,9,48,GEN,4
40008366580,Sahayog Palamu Samiti,JHARKHAND,Palamu,Palamu West,agriculture,-,11,23,GEN,1
40008366581,Grameen Pakur Sangathan,JHARKHAND,Pakur,Pakur Central,-,-,15,37,OBC,4
40008366582,Shakti Jamshedpur Mandal,JHARKHAND,Jamshedpur,Jamshedpur Rural,livestock,-,10,40,OTH,0
40008366583,Sangam Dumka Mandal,JHARKHAND,Dumka,Dumka Central,manufacturing,-,11,31,OTH,2
40008366584,Pragati Lohardaga Mandal,JHARKHAND,Lohardaga,Lohardaga East,-,horticulture,12,8,GEN,4
40008366585,Pragati Khunti Group,JHARKHAND,Khunti,Khunti Rural,-,livestock,12,1,OTH,4
40008366586,Samridhi Jamshedpur Group,JHARKHAND,Jamshedpur,Jamshedpur South,livestock,-,9,1,ST,0
40008366587,Mahila Giridih Sangathan,JHARKHAND,Giridih,Giridih North,agriculture,livestock,11,1,GEN,1
40008366588,Mahila Bokaro Group,JHARKHAND,Bokaro,Bokaro West,agriculture,agriculture,12,24,OBC,1
40008366589,Sahayog Dhanbad SHG,JHARKHAND,Dhanbad,Dhanbad South,agriculture,-,11,79,ST,1
40008366590,Pragati Palamu Samiti,JHARKHAND,Palamu,Palamu South,-,livestock,11,65,ST,4
40008366591,Sahayog Garhwa Sangathan,JHARKHAND,Garhwa,Garhwa West,agriculture,-,9,70,GEN,1
40008366592,Pragati Simdega Mandal,JHARKHAND,Simdega,Simdega East,manufacturing,-,12,1,GEN,2
40008366593,Jyoti Simdega SHG,JHARKHAND,Simdega,Simdega West,agriculture,livestock,11,1,ST,1
40008366594,Udyog Jamshedpur Samiti,JHARKHAND,Jamshedpur,Jamshedpur East,livestock,custom_hiring,10,40,OTH,0
40008366595,Pragati Dhanbad Samiti,JHARKHAND,Dhanbad,Dhanbad South,-,manufacturing,8,108,OTH,4
40008366596,Jyoti Godda Mandal,JHARKHAND,Godda,Godda Rural,agriculture,-,7,70,GEN,1
40008366597,Udyog Dhanbad Mandal,JHARKHAND,Dhanbad,Dhanbad East,livestock,trading,10,48,GEN,0
40008366598,Swayam Dumka Mandal,JHARKHAND,Dumka,Dumka South,agriculture,livestock,11,131,GEN,1
40008366599,Janani Dhanbad Group,JHARKHAND,Dhanbad,Dhanbad Rural,manufacturing,-,11,47,GEN,2
40008366600,Grameen Bokaro Group,JHARKHAND,Bokaro,Bokaro North,agriculture,agriculture,10,45,OTH,1
40008366601,Udyog Godda SHG,JHARKHAND,Godda,Godda Rural,live_aggregation,-,8,14,OTH,7
40008366602,Asha Bokaro Group,JHARKHAND,Bokaro,Bokaro Central,agriculture,livestock,10,29,ST,1
40008366603,Mahila Khunti Mandal,JHARKHAND,Khunti,Khunti West,agriculture,-,12,1,OTH,1
40008366604,Asha Pakur Samiti,JHARKHAND,Pakur,Pakur East,agriculture,-,10,39,SC,1
40008366605,Samridhi Dumka Sangathan,JHARKHAND,Dumka,Dumka North,agriculture,livestock,12,12,SC,1
40008366606,Sahayog Bokaro SHG,JHARKHAND,Bokaro,Bokaro South,agriculture,-,10,16,OTH,1
40008366607,Vikas Dhanbad Samiti,JHARKHAND,Dhanbad,Dhanbad Central,agriculture,-,9,47,GEN,1
40008366608,Asha Khunti Mandal,JHARKHAND,Khunti,Khunti East,agriculture,-,12,35,OTH,1
40008366609,Vikas Dhanbad Mandal,JHARKHAND,Dhanbad,Dhanbad North,custom_hiring,-,10,1,OTH,8
40008366610,Sangam Godda Sangathan,JHARKHAND,Godda,Godda Central,agriculture,livestock,9,1,GEN,1
40008366611,Mahila Simdega SHG,JHARKHAND,Simdega,Simdega Rural,agriculture,livestock,13,51,ST,1
40008366612,Janani Garhwa Group,JHARKHAND,Garhwa,Garhwa Rural,livestock,agriculture,11,45,SC,0
40008366613,Prerna Dhanbad Samiti,JHARKHAND,Dhanbad,Dhanbad Rural,-,livestock,12,1,OBC,4
40008366614,Grameen Hazaribagh Sangathan,JHARKHAND,Hazaribagh,Hazaribagh Rural,agriculture,livestock,9,27,GEN,1
40008366615,Mahila Khunti Group,JHARKHAND,Khunti,Khunti South,agriculture,-,10,29,OTH,1
40008366616,Asha Jamshedpur Sangathan,JHARKHAND,Jamshedpur,Jamshedpur West,-,manufacturing,10,10,ST,4
40008366617,Udyog Khunti Sangathan,JHARKHAND,Khunti,Khunti West,-,livestock,9,37,GEN,4
40008366618,Udyog Ranchi SHG,JHARKHAND,Ranchi,Ranchi West,agriculture,horticulture,10,1,GEN,1
40008366619,Grameen Palamu SHG,JHARKHAND,Palamu,Palamu West,livestock,livestock,13,8,OTH,0
40008366620,Navjyoti Dhanbad Group,JHARKHAND,Dhanbad,Dhanbad West,manufacturing,agriculture,11,32,SC,2
40008366621,Pragati Khunti SHG,JHARKHAND,Khunti,Khunti North,agriculture,-,8,52,OBC,1
40008366622,Jyoti Godda Samiti,JHARKHAND,Godda,Godda Central,agriculture,-,11,53,SC,1
40008366623,Janani Bokaro Mandal,JHARKHAND,Bokaro,Bokaro North,agriculture,livestock,10,1,OTH,1
40008366624,Vikas Deoghar Sangathan,JHARKHAND,Deoghar,Deoghar North,-,-,10,1,ST,4
40008366625,Mahila Lohardaga Group,JHARKHAND,Lohardaga,Lohardaga Central,agriculture,livestock,12,18,GEN,1
40008366626,Samridhi Lohardaga Mandal,JHARKHAND,Lohardaga,Lohardaga North,manufacturing,fishery,10,1,OTH,2
40008366627,Janani Bokaro Sangathan,JHARKHAND,Bokaro,Bokaro South,-,-,12,1,OBC,4
40008366628,Asha Ranchi Sangathan,JHARKHAND,Ranchi,Ranchi South,-,-,12,91,SC,4
40008366629,Janani Bokaro Group,JHARKHAND,Bokaro,Bokaro South,-,livestock,12,20,GEN,4
40008366630,Navjyoti Khunti Mandal,JHARKHAND,Khunti,Khunti Central,agriculture,livestock,8,14,ST,1
40008366631,Janani Palamu Mandal,JHARKHAND,Palamu,Palamu South,services,horticulture,12,83,OTH,9
40008366632,Samridhi Godda Group,JHARKHAND,Godda,Godda Rural,agriculture,livestock,10,35,OTH,1
40008366633,Mahila Bokaro Sangathan,JHARKHAND,Bokaro,Bokaro South,manufacturing,-,9,62,OTH,2
40008366634,Janani Jamshedpur SHG,JHARKHAND,Jamshedpur,Jamshedpur Central,manufacturing,-,10,14,OTH,2
40008366635,Samridhi Deoghar Group,JHARKHAND,Deoghar,Deoghar Rural,-,livestock,11,6,ST,4
40008366636,Sangam Jamshedpur Samiti,JHARKHAND,Jamshedpur,Jamshedpur West,agriculture,-,11,32,ST,1
40008366637,Sahayog Palamu Group,JHARKHAND,Palamu,Palamu North,livestock,agriculture,11,21,OBC,0
40008366638,Sahayog Pakur SHG,JHARKHAND,Pakur,Pakur Rural,agriculture,-,12,34,GEN,1
40008366639,Swayam Ranchi Sangathan,JHARKHAND,Ranchi,Ranchi South,agriculture,-,12,20,OTH,1
40008366640,Jyoti Simdega Mandal,JHARKHAND,Simdega,Simdega Rural,-,livestock,12,37,SC,4
40008366641,Jyoti Giridih Mandal,JHARKHAND,Giridih,Giridih East,livestock,livestock,13,33,GEN,0
40008366642,Navjyoti Lohardaga Samiti,JHARKHAND,Lohardaga,Lohardaga Central,-,agriculture,9,1,ST,4
40008366643,Navjyoti Bokaro Mandal,JHARKHAND,Bokaro,Bokaro East,livestock,-,10,33,OTH,0
40008366644,Samridhi Giridih Mandal,JHARKHAND,Giridih,Giridih North,live_aggregation,-,12,51,SC,7
40008366645,Udyog Ranchi Samiti,JHARKHAND,Ranchi,Ranchi West,agriculture,manufacturing,12,31,OTH,1
40008366646,Mahila Godda SHG,JHARKHAND,Godda,Godda South,agriculture,livestock,10,1,OTH,1
40008366647,Prerna Godda Samiti,JHARKHAND,Godda,Godda Central,agriculture,-,12,4,OBC,1
40008366648,Shakti Palamu SHG,JHARKHAND,Palamu,Palamu East,-,-,12,1,GEN,4
40008366649,Jyoti Dumka Samiti,JHARKHAND,Dumka,Dumka East,agriculture,-,11,1,OTH,1
40008366650,Sahayog Ranchi Group,JHARKHAND,Ranchi,Ranchi North,-,-,9,25,OTH,4
40008366651,Navjyoti Palamu Mandal,JHARKHAND,Palamu,Palamu Central,agriculture,-,10,80,OTH,1
40008366652,Samridhi Bokaro Samiti,JHARKHAND,Bokaro,Bokaro South,agriculture,livestock,8,9,OBC,1
40008366653,Sahayog Jamshedpur Samiti,JHARKHAND,Jamshedpur,Jamshedpur South,livestock,horticulture,12,24,ST,0
40008366654,Pragati Ranchi Sangathan,JHARKHAND,Ranchi,Ranchi Central,agriculture,manufacturing,12,39,OTH,1
40008366655,Pragati Jamshedpur Mandal,JHARKHAND,Jamshedpur,Jamshedpur West,agriculture,livestock,12,1,OBC,1
40008366656,Asha Khunti SHG,JHARKHAND,Khunti,Khunti North,agriculture,-,12,84,GEN,1
40008366657,Jyoti Ranchi Group,JHARKHAND,Ranchi,Ranchi North,livestock,agriculture,9,1,OTH,0
40008366658,Sahayog Pakur Samiti,JHARKHAND,Pakur,Pakur East,livestock,-,10,1,OTH,0
40008366659,Udyog Palamu Sangathan,JHARKHAND,Palamu,Palamu Central,manufacturing,-,13,37,ST,2
40008366660,Shakti Deoghar Sangathan,JHARKHAND,Deoghar,Deoghar Rural,livestock,-,11,1,OBC,0
40008366661,Pragati Ranchi Mandal,JHARKHAND,Ranchi,Ranchi Central,agriculture,livestock,10,1,OBC,1
40008366662,Vikas Palamu Group,JHARKHAND,Palamu,Palamu East,-,-,12,55,GEN,4
40008366663,Prerna Ranchi Mandal,JHARKHAND,Ranchi,Ranchi Rural,agriculture,-,9,1,OTH,1
40008366664,Swayam Dumka Sangathan,JHARKHAND,Dumka,Dumka Rural,livestock,manufacturing,10,14,OTH,0
40008366665,Janani Dumka Samiti,JHARKHAND,Dumka,Dumka East,agriculture,livestock,10,13,GEN,1
40008366666,Asha Deoghar Mandal,JHARKHAND,Deoghar,Deoghar North,agriculture,-,12,44,GEN,1
40008366667,Udyog Hazaribagh SHG,JHARKHAND,Hazaribagh,Hazaribagh North,agriculture,agriculture,10,50,OTH,1
40008366668,Swayam Simdega Mandal,JHARKHAND,Simdega,Simdega Rural,agriculture,livestock,10,42,GEN,1
40008366669,Asha Garhwa SHG,JHARKHAND,Garhwa,Garhwa East,agriculture,-,13,1,GEN,1
40008366670,Janani Garhwa SHG,JHARKHAND,Garhwa,Garhwa Central,agriculture,livestock,13,16,GEN,1
40008366671,Udyog Garhwa Samiti,JHARKHAND,Garhwa,Garhwa North,agriculture,livestock,10,1,OBC,1
40008366672,Asha Jamshedpur Group,JHARKHAND,Jamshedpur,Jamshedpur Rural,agriculture,-,11,24,OTH,1
40008366673,Asha Garhwa SHG,JHARKHAND,Garhwa,Garhwa South,agriculture,manufacturing,9,1,ST,1
40008366674,Grameen Palamu Sangathan,JHARKHAND,Palamu,Palamu West,manufacturing,horticulture,9,1,OBC,2
40008366675,Sangam Godda Group,JHARKHAND,Godda,Godda Rural,manufacturing,agriculture,9,89,OTH,2
40008366676,Navjyoti Jamshedpur SHG,JHARKHAND,Jamshedpur,Jamshedpur Rural,agriculture,-,11,7,GEN,1
40008366677,Grameen Jamshedpur Group,JHARKHAND,Jamshedpur,Jamshedpur Rural,-,-,10,29,SC,4
40008366678,Swayam Lohardaga SHG,JHARKHAND,Lohardaga,Lohardaga North,agriculture,-,11,81,GEN,1
40008366679,Pragati Deoghar Samiti,JHARKHAND,Deoghar,Deoghar North,agriculture,livestock,8,7,SC,1
